index,submit_date,ID,platform,sessionid,blocking,duration,start,subtype,ts,license,parameters.sourceView,parameters.delayDuration,parameters.loadScenesDuration,parameters.updateSceneDuration,parameters.didCompile,parameters.backupScenesDuration,parameters.domainReloadDuration,parameters.noDomainReload,parameters.noSceneReload,parameters.sceneCount,parameters.dirtySceneCount,parameters.scriptDebugInfoEnabled,parameters.autoGenerate,parameters.bakeBackend,parameters.computeRealtime,parameters.computeBaked,parameters.outcome,parameters.indirectResolution,parameters.lightmapResolution,parameters.compressLightmaps,parameters.lightmapSize,parameters.progressive.directSamples,parameters.progressive.indirectSamples,parameters.progressive.bounces,parameters.progressive.prioritizeView,parameters.ambientOcclusion.maxDistance,parameters.progressive.russianRouletteStartBounce,parameters.progressive.minBounces,parameters.fallback,parameters.lightmaps.occupiedTexels,parameters.lightmaps.lightmapCount,parameters.scene.contributingInstanceCount,parameters.scene.meshCount,parameters.scene.totalTriangleCount,parameters.lights.mixedBakeMode,parameters.lights.bakedLightCount,parameters.lights.mixedLightCount,parameters.lights.shadowCastingLightCount,parameters.lights.cookieLightCount,parameters.lights.uniqueCookieCount,parameters.lightProbes.lightProbeGroupCount,parameters.lightProbes.lightProbeCount,parameters.lightProbes.contributingLightProbeLitInstanceCount,parameters.memory.maxTilingModeDuringBake,parameters.lightmapCompression,parameters.enlighten.finalGather.rayCount,parameters.enlighten.finalGather.denoise,used_lighting,bakeBackendflag,hour,sess_duration,sess_duration_h,hour_bin,total_hours,use_category,session_count
963748,2021-10-28 00:00:00.000000000,AjyTJshNCH2BPGTOQmm2dApsLigw48UH6qBuCym2wR8=,WindowsEditor,2096074875443195904,False,108157879.0,2021-10-28 15:13:46.899256600,computeLighting,2021-10-28 15:15:35.056000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,20.0,True,512.0,32.0,256.0,2.0,False,,,,none,,,,,,,,,,,,,,,,,,,True,True,15.0,0 days 02:07:28.699000,2.12,afternoon/evening,16.98,medium,2
984101,2021-10-28 00:00:00.000000000,AjyTJshNCH2BPGTOQmm2dApsLigw48UH6qBuCym2wR8=,WindowsEditor,2096074875443195904,False,7760465.0,2021-10-28 15:39:39.663979900,computeLighting,2021-10-28 15:39:47.423000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,cancelled,,40.0,True,1024.0,128.0,256.0,2.0,False,,,,none,,,,,,,,,,,,,,,,,,,True,True,15.0,0 days 02:07:28.699000,2.12,afternoon/evening,16.98,medium,2
915204,2021-10-28 00:00:00.000000000,BxMBBnHvS2TPRYsb7eligimKNjieaOAR4ORktuGfI3A=,WindowsEditor,1894402068842998784,False,16316476.0,2021-10-28 14:11:13.788563000,computeLighting,2021-10-28 14:11:30.105000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,cancelled,,16.0,True,1024.0,16.0,512.0,4.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,14.0,0 days 00:00:00,0.0,afternoon/evening,0.0,low,1
916518,2021-10-28 00:00:00.000000000,c7Dm1asIK+aDzu5nvQaTKkT4upyjAgZLkQ2SsLyru1E=,WindowsEditor,5673386949959499776,False,106018362.0,2021-10-28 21:55:44.299899800,computeLighting,2021-10-28 21:57:30.317000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,cancelled,,6.0,True,1024.0,16.0,256.0,0.0,True,5.0,,,,,,,,,,,,,,,,,,,,,,True,True,21.0,0 days 00:14:43.788000,0.25,night,1.5,low,1
919019,2021-10-28 00:00:00.000000000,c7Dm1asIK+aDzu5nvQaTKkT4upyjAgZLkQ2SsLyru1E=,WindowsEditor,5673386949959499776,False,61712046.0,2021-10-28 22:06:55.433023500,computeLighting,2021-10-28 22:07:57.144000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,interrupted,,6.0,True,2048.0,16.0,256.0,1.0,True,5.0,,,,,,,,,,,,,,,,,,,,,,True,True,22.0,0 days 00:14:43.788000,0.25,night,1.5,low,1
969097,2021-10-28 00:00:00.000000000,c7Dm1asIK+aDzu5nvQaTKkT4upyjAgZLkQ2SsLyru1E=,WindowsEditor,5673386949959499776,False,162379324.0,2021-10-28 21:58:13.688177600,computeLighting,2021-10-28 22:00:56.067000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,cancelled,,6.0,True,2048.0,16.0,256.0,1.0,True,5.0,,,,,,,,,,,,,,,,,,,,,,True,True,22.0,0 days 00:14:43.788000,0.25,night,1.5,low,1
916792,2021-10-28 00:00:00.000000000,XYkg6s/Sry9EcU+3tMEVXlti+lyOH9vLh1ZiK7jG50M=,WindowsEditor,7323236092125645824,False,34534929.0,2021-10-28 20:15:35.071978000,computeLighting,2021-10-28 20:16:09.606000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,32.0,True,1024.0,32.0,256.0,2.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,True,True,20.0,0 days 01:24:58.055000,1.42,night,4.26,low,2
996261,2021-10-28 00:00:00.000000000,XYkg6s/Sry9EcU+3tMEVXlti+lyOH9vLh1ZiK7jG50M=,WindowsEditor,7323236092125645824,False,38108785.0,2021-10-28 18:50:33.442759400,computeLighting,2021-10-28 18:51:11.551000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,32.0,True,1024.0,32.0,256.0,2.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,True,True,18.0,0 days 01:24:58.055000,1.42,afternoon/evening,4.26,low,2
916793,2021-10-28 00:00:00.000000000,Z0RUEEM1+cw3gQbFXuqaEOifD/H3JzAq1PAWyDOSV3Q=,WindowsEditor,4462133318110388224,False,68081536.0,2021-10-28 15:27:40.332335700,computeLighting,2021-10-28 20:00:49.302000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,80.0,False,4096.0,32.0,512.0,4.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,20.0,0 days 00:00:00,0.0,night,0.0,low,1
916907,2021-10-28 00:00:00.000000000,si8MuJivzMQHilrn1yyerAgmPQlY2ooy/bH4r+RGin0=,OSXEditor,2016177543615754496,False,28062904.0,2021-10-28 21:38:43.703524000,computeLighting,2021-10-28 20:50:56.156000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,2.0,True,4096.0,32.0,512.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,20.0,0 days 00:00:00,0.0,night,0.0,low,1
917611,2021-10-28 00:00:00.000000000,1yLPv5mqehkGC3AmzEEqb72DgQUyjNOPN5HUBXRb19s=,WindowsEditor,8172892289618620416,False,160981320.0,2021-10-28 21:07:14.001743200,computeLighting,2021-10-28 21:09:54.982000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,enlighten,True,True,success,4.0,40.0,True,512.0,,,,,1.0,,,none,,,,,,,,,,,,,,,,,256.0,True,True,True,21.0,0 days 00:00:00,0.0,night,0.0,low,1
917691,2021-10-28 00:00:00.000000000,6QZguxd51idLK25Q97TgD6VQumJ1nqKPdG5WZBRvVIM=,WindowsEditor,8741030128249516032,False,5314600.0,2021-10-28 22:12:16.120021900,computeLighting,2021-10-28 22:12:21.432000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,8.0,True,4096.0,8.0,16.0,4.0,False,0.10000000149011612,,4.0,none,,,,,,,,,,,,,,,,,,,True,True,22.0,0 days 00:18:30.759000,0.31,night,1.24,low,1
917692,2021-10-28 00:00:00.000000000,6QZguxd51idLK25Q97TgD6VQumJ1nqKPdG5WZBRvVIM=,WindowsEditor,8741030128249516032,False,5227608.0,2021-10-28 22:11:20.018738600,computeLighting,2021-10-28 22:11:25.243000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,8.0,True,4096.0,8.0,16.0,4.0,False,0.10000000149011612,,4.0,none,,,,,,,,,,,,,,,,,,,True,True,22.0,0 days 00:18:30.759000,0.31,night,1.24,low,1
920154,2021-10-28 00:00:00.000000000,6QZguxd51idLK25Q97TgD6VQumJ1nqKPdG5WZBRvVIM=,WindowsEditor,8741030128249516032,False,58398340.0,2021-10-28 22:05:05.150648900,computeLighting,2021-10-28 22:06:03.546000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,8.0,True,4096.0,8.0,16.0,4.0,False,0.10000000149011612,,4.0,none,,,,,,,,,,,,,,,,,,,True,True,22.0,0 days 00:18:30.759000,0.31,night,1.24,low,1
931957,2021-10-28 00:00:00.000000000,6QZguxd51idLK25Q97TgD6VQumJ1nqKPdG5WZBRvVIM=,WindowsEditor,8741030128249516032,False,64472916.0,2021-10-28 21:52:46.203132900,computeLighting,2021-10-28 21:53:50.673000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,8.0,True,4096.0,8.0,16.0,4.0,False,0.10000000149011612,,4.0,none,,,,,,,,,,,,,,,,,,,True,True,21.0,0 days 00:18:30.759000,0.31,night,1.24,low,1
927551,2021-10-28 00:00:00.000000000,NfIMK/2SNZaqMi2VOZ8ifp6ll/3hcp9gFco9qG6zs5I=,WindowsEditor,859154113691662080,False,1152900.0,2021-10-28 18:47:42.200057300,computeLighting,2021-10-28 18:47:43.351000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,18.0,0 days 00:00:50.234000,0.01,afternoon/evening,0.02,low,1
917805,2021-10-28 00:00:00.000000000,NP3Rsss8vBbd6w6qYj2I5CP3tp/PJWHz9h5oz+aKlqg=,WindowsEditor,742673171271172736,False,30386079.0,2021-10-28 20:21:56.206673400,computeLighting,2021-10-28 20:22:26.708000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,1.0,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,20.0,0 days 00:38:08.335000,0.64,night,1.28,low,1
917847,2021-10-28 00:00:00.000000000,PUWxuisBGjfEMYrKoBxFkBfJ01GNtxL1Ch/TlLpBfVQ=,WindowsEditor,7612967586455701504,False,47885832.0,2021-10-27 19:48:43.060796700,computeLighting,2021-10-27 19:49:30.981000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,True,True,success,4.0,20.0,True,1024.0,16.0,256.0,2.0,True,,,2.0,none,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 00:03:45.095000,0.06,night,0.18,low,1
917876,2021-10-28 00:00:00.000000000,leA3vuXnqPKT9ZM7yiICivcNq6XKy/rBdxGi2MJW2HU=,WindowsEditor,7043690944605526016,False,194062553.0,2021-10-28 19:43:41.536711000,computeLighting,2021-10-28 19:54:05.300000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,30.0,True,128.0,32.0,32.0,4.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 00:55:32.983000,0.93,night,1.86,low,1
943812,2021-10-28 00:00:00.000000000,leA3vuXnqPKT9ZM7yiICivcNq6XKy/rBdxGi2MJW2HU=,WindowsEditor,7043690944605526016,False,143780093.0,2021-10-28 18:48:58.973777800,computeLighting,2021-10-28 18:58:32.317000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,30.0,True,128.0,32.0,32.0,4.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,18.0,0 days 00:55:32.983000,0.93,afternoon/evening,1.86,low,1
917912,2021-10-28 00:00:00.000000000,NT6R/zJMUhwEXwpr/w5R3tVldTBWGVHVowRBn6EhPV4=,WindowsEditor,2090806710715140864,False,875645.0,2021-10-28 18:12:29.562394500,computeLighting,2021-10-28 18:12:30.436000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,20.0,True,2048.0,32.0,256.0,3.0,True,1.0,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,18.0,0 days 00:07:14.988000,0.12,afternoon/evening,1.19,low,4
927849,2021-10-28 00:00:00.000000000,NT6R/zJMUhwEXwpr/w5R3tVldTBWGVHVowRBn6EhPV4=,WindowsEditor,4394934441184343040,False,133902819.0,2021-10-28 16:04:34.737814000,computeLighting,2021-10-28 16:06:48.639000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,2048.0,32.0,256.0,3.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,16.0,0 days 00:09:11.685000,0.15,afternoon/evening,1.19,low,4
937371,2021-10-28 00:00:00.000000000,NT6R/zJMUhwEXwpr/w5R3tVldTBWGVHVowRBn6EhPV4=,WindowsEditor,1379811478786981888,False,29445149.0,2021-10-28 19:13:47.113588000,computeLighting,2021-10-28 19:14:16.562000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,2048.0,32.0,256.0,3.0,True,1.0,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 00:15:05.358000,0.25,night,1.19,low,4
957223,2021-10-28 00:00:00.000000000,NT6R/zJMUhwEXwpr/w5R3tVldTBWGVHVowRBn6EhPV4=,WindowsEditor,4394934441184343040,False,1196787.0,2021-10-28 15:57:35.758002500,computeLighting,2021-10-28 15:57:36.954000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,15.0,True,1024.0,32.0,256.0,3.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,15.0,0 days 00:09:11.685000,0.15,afternoon/evening,1.19,low,4
966802,2021-10-28 00:00:00.000000000,NT6R/zJMUhwEXwpr/w5R3tVldTBWGVHVowRBn6EhPV4=,WindowsEditor,1379811478786981888,False,83923469.0,2021-10-28 19:27:57.999983900,computeLighting,2021-10-28 19:29:21.920000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,10.0,True,2048.0,32.0,256.0,3.0,True,1.0,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 00:15:05.358000,0.25,night,1.19,low,4
971827,2021-10-28 00:00:00.000000000,NT6R/zJMUhwEXwpr/w5R3tVldTBWGVHVowRBn6EhPV4=,WindowsEditor,2090806710715140864,False,20958964.0,2021-10-28 18:04:54.487424500,computeLighting,2021-10-28 18:05:15.448000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,15.0,True,2048.0,32.0,256.0,3.0,True,1.0,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,18.0,0 days 00:07:14.988000,0.12,afternoon/evening,1.19,low,4
982816,2021-10-28 00:00:00.000000000,NT6R/zJMUhwEXwpr/w5R3tVldTBWGVHVowRBn6EhPV4=,WindowsEditor,6112228003865168896,False,208289748.0,2021-10-28 11:16:47.281445600,computeLighting,2021-10-28 13:36:16.009000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,cancelled,,30.0,,2048.0,32.0,256.0,3.0,True,,,1.0,none,,,,,,,,,,,,,,,,3.0,,,True,True,13.0,0 days 00:00:00,0.0,afternoon/evening,1.19,low,4
918600,2021-10-28 00:00:00.000000000,KF4tTWeuaMwyPP8zx+xflgtpaZ4YYWauzk6PxpArvyY=,WindowsEditor,3327272527480334848,False,9933641.0,2021-10-28 18:06:48.267031300,computeLighting,2021-10-28 18:06:58.200000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,100.0,True,1024.0,1.0,8.0,2.0,True,,,1.0,,,,,,,,,,,,,,,,,,,,True,True,18.0,0 days 01:29:59.345000,1.5,afternoon/evening,4.5,low,1
922048,2021-10-28 00:00:00.000000000,KF4tTWeuaMwyPP8zx+xflgtpaZ4YYWauzk6PxpArvyY=,WindowsEditor,3327272527480334848,False,8638955.0,2021-10-28 19:36:48.906945400,computeLighting,2021-10-28 19:36:57.545000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,100.0,True,1024.0,1.0,8.0,2.0,True,,,1.0,,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 01:29:59.345000,1.5,night,4.5,low,1
924019,2021-10-28 00:00:00.000000000,KF4tTWeuaMwyPP8zx+xflgtpaZ4YYWauzk6PxpArvyY=,WindowsEditor,3327272527480334848,False,7864778.0,2021-10-28 19:29:19.140734300,computeLighting,2021-10-28 19:29:27.004000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,100.0,True,1024.0,1.0,8.0,2.0,True,,,1.0,,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 01:29:59.345000,1.5,night,4.5,low,1
918644,2021-10-28 00:00:00.000000000,ePSlebi5ZQ6fTjfQiKdMuyKHtLgzbaX8nsSeBeqnFlY=,WindowsEditor,1454331818856469504,False,1294168.0,2021-10-28 21:49:24.931419800,computeLighting,2021-10-28 21:49:26.456000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,21.0,0 days 04:45:49.158000,4.76,night,35.51,high,2
922075,2021-10-28 00:00:00.000000000,ePSlebi5ZQ6fTjfQiKdMuyKHtLgzbaX8nsSeBeqnFlY=,WindowsEditor,1454331818856469504,False,1280138.0,2021-10-28 19:39:42.811046100,computeLighting,2021-10-28 19:39:44.274000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 04:45:49.158000,4.76,night,35.51,high,2
924136,2021-10-28 00:00:00.000000000,ePSlebi5ZQ6fTjfQiKdMuyKHtLgzbaX8nsSeBeqnFlY=,WindowsEditor,1454331818856469504,False,1485342.0,2021-10-28 17:14:11.386375600,computeLighting,2021-10-28 17:14:12.870000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,17.0,0 days 04:45:49.158000,4.76,afternoon/evening,35.51,high,2
963056,2021-10-28 00:00:00.000000000,ePSlebi5ZQ6fTjfQiKdMuyKHtLgzbaX8nsSeBeqnFlY=,WindowsEditor,2399796543066652672,False,1449310.0,2021-10-28 13:06:26.001166100,computeLighting,2021-10-28 13:06:27.450000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,20.0,True,1024.0,32.0,100.0,2.0,True,1.0,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,13.0,0 days 00:44:05.409000,0.73,afternoon/evening,35.51,high,2
983460,2021-10-28 00:00:00.000000000,ePSlebi5ZQ6fTjfQiKdMuyKHtLgzbaX8nsSeBeqnFlY=,WindowsEditor,1454331818856469504,False,1363601.0,2021-10-28 17:05:01.023308500,computeLighting,2021-10-28 17:05:02.386000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,20.0,True,1024.0,32.0,512.0,2.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,17.0,0 days 04:45:49.158000,4.76,afternoon/evening,35.51,high,2
987966,2021-10-28 00:00:00.000000000,ePSlebi5ZQ6fTjfQiKdMuyKHtLgzbaX8nsSeBeqnFlY=,WindowsEditor,1454331818856469504,False,1290122.0,2021-10-28 19:37:58.192078800,computeLighting,2021-10-28 19:37:59.663000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,1.0,none,,,,,,,,,,,,,,,,,,,True,True,19.0,0 days 04:45:49.158000,4.76,night,35.51,high,2
919713,2021-10-28 00:00:00.000000000,C8iRsvXB7MhhYdaO3YGxeUkZCKSpypdBr1G0shDqXKE=,OSXEditor,2469277383540121088,False,1366053.0,2021-10-28 20:10:51.553542000,computeLighting,2021-10-28 20:10:52.918000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,,none,,,,,,,,,,,,,,,,,,,True,True,20.0,0 days 00:00:59.812000,0.02,night,0.12,low,1
919788,2021-10-28 00:00:00.000000000,yfdCiovxpRFOeUgckYe1SMZNM+ZLmV1RsX/cwzdSes4=,WindowsEditor,8255341565113037824,False,143775526.0,2021-10-27 22:03:05.598271700,computeLighting,2021-10-27 22:05:29.373000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,15.0,True,512.0,32.0,512.0,0.0,False,,,,none,,,,,,,,,,,,,,,,,,,True,True,22.0,0 days 00:00:00,0.0,night,0.0,low,1
919854,2021-10-28 00:00:00.000000000,l3p495UszaYXb44dVqk8P9kttkxjvyF7RxPspcDaUco=,WindowsEditor,9034157146465507328,False,12779813.0,2021-10-28 18:01:40.344629100,computeLighting,2021-10-28 18:01:53.146000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,enlighten,False,True,cancelled,,20.0,True,1024.0,,,,,1.0,,,none,,,,,,,,,,,,,,,,,256.0,True,True,True,18.0,0 days 03:09:03.561000,3.15,afternoon/evening,12.6,medium,1
921476,2021-10-28 00:00:00.000000000,l3p495UszaYXb44dVqk8P9kttkxjvyF7RxPspcDaUco=,WindowsEditor,9034157146465507328,False,59840418.0,2021-10-28 18:02:33.206200900,computeLighting,2021-10-28 18:03:33.069000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,enlighten,False,True,success,,20.0,True,1024.0,,,,,1.0,,,none,,,,,,,,,,,,,,,,,256.0,True,True,True,18.0,0 days 03:09:03.561000,3.15,afternoon/evening,12.6,medium,1
950806,2021-10-28 00:00:00.000000000,l3p495UszaYXb44dVqk8P9kttkxjvyF7RxPspcDaUco=,WindowsEditor,9034157146465507328,False,47587623.0,2021-10-28 18:04:37.906071500,computeLighting,2021-10-28 18:05:25.516000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,enlighten,False,True,success,,20.0,True,1024.0,,,,,1.0,,,none,,,,,,,,,,,,,,,,,256.0,True,True,True,18.0,0 days 03:09:03.561000,3.15,afternoon/evening,12.6,medium,1
991039,2021-10-28 00:00:00.000000000,l3p495UszaYXb44dVqk8P9kttkxjvyF7RxPspcDaUco=,WindowsEditor,9034157146465507328,False,3667040.0,2021-10-28 21:10:53.008407200,computeLighting,2021-10-28 21:10:56.707000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,enlighten,False,True,success,,20.0,True,1024.0,,,,,,,,none,,,,,,,,,,,,,,,,,256.0,True,True,True,21.0,0 days 03:09:03.561000,3.15,night,12.6,medium,1
919960,2021-10-28 00:00:00.000000000,w30e8PBpl/hn3KHMrKXmAgHdE4wF3uDKDPCkgPeG/Jg=,WindowsEditor,4112736859691699712,False,28904203.0,2021-10-28 20:17:29.404823500,computeLighting,2021-10-28 20:17:58.308000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,32.0,True,512.0,32.0,256.0,2.0,True,1.0,,,none,,,,,,,,,,,,,,,,,,,True,True,20.0,0 days 00:44:09.413000,0.74,night,3.7,low,1
920052,2021-10-28 00:00:00.000000000,cbK+BqLjtDQN8rRnzhAaDGdVaNk/jEf/aO9cRwVdKKY=,WindowsEditor,4476037298458645504,False,98214904.0,2021-10-28 20:18:04.732607300,computeLighting,2021-10-28 20:19:42.947000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,True,True,cancelled,2.0,40.0,True,1024.0,32.0,512.0,2.0,True,1.0,,,none,,,,,,,,,,,,,,,,,,,True,True,20.0,0 days 01:34:52.548000,1.58,night,7.9,low,1
921573,2021-10-28 00:00:00.000000000,cbK+BqLjtDQN8rRnzhAaDGdVaNk/jEf/aO9cRwVdKKY=,WindowsEditor,4476037298458645504,False,74621125.0,2021-10-28 20:04:04.204780900,computeLighting,2021-10-28 20:05:18.825000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,True,True,cancelled,2.0,40.0,True,1024.0,32.0,512.0,2.0,True,1.0,,,none,,,,,,,,,,,,,,,,,,,True,True,20.0,0 days 01:34:52.548000,1.58,night,7.9,low,1
927213,2021-10-28 00:00:00.000000000,cbK+BqLjtDQN8rRnzhAaDGdVaNk/jEf/aO9cRwVdKKY=,WindowsEditor,4476037298458645504,False,62294034.0,2021-10-28 20:16:03.092250800,computeLighting,2021-10-28 20:17:05.385000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,True,True,cancelled,2.0,40.0,True,1024.0,32.0,512.0,2.0,True,1.0,,,none,,,,,,,,,,,,,,,,,,,True,True,20.0,0 days 01:34:52.548000,1.58,night,7.9,low,1
997873,2021-10-28 00:00:00.000000000,cbK+BqLjtDQN8rRnzhAaDGdVaNk/jEf/aO9cRwVdKKY=,WindowsEditor,4476037298458645504,False,204106662.0,2021-10-28 19:58:00.658639700,computeLighting,2021-10-28 20:01:24.764000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,True,True,cancelled,2.0,40.0,True,1024.0,32.0,512.0,2.0,True,1.0,,,none,,,,,,,,,,,,,,,,,,,True,True,20.0,0 days 01:34:52.548000,1.58,night,7.9,low,1
920744,2021-10-28 00:00:00.000000000,iYB40SQ1fQsmADMDm7KzQBGYsb6Gf2Ks8EgKuMmCu+U=,WindowsEditor,6411745926653236224,False,71475591.0,2021-10-28 22:21:35.064764400,computeLighting,2021-10-28 22:22:46.540000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,22.0,0 days 00:03:30.363000,0.06,night,0.12,low,1
987854,2021-10-28 00:00:00.000000000,iYB40SQ1fQsmADMDm7KzQBGYsb6Gf2Ks8EgKuMmCu+U=,WindowsEditor,6411745926653236224,False,106277180.0,2021-10-28 22:24:30.626717200,computeLighting,2021-10-28 22:26:16.903000000,Unity Pro,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivegpu,False,True,success,,40.0,True,1024.0,32.0,512.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,22.0,0 days 00:03:30.363000,0.06,night,0.12,low,1
920748,2021-10-28 00:00:00.000000000,/IYXJkecu/DWdbWcZ9tqN0REMNHUFcycqHpTUFs+nPM=,OSXEditor,2869636858984885248,False,2205442.0,2021-10-28 22:31:19.930397000,computeLighting,2021-10-28 22:31:21.813000000,Unity Personal,UnityEditor.LightingWindow,,,,,,,,,,,,False,progressivecpu,False,True,success,,50.0,True,1024.0,100.0,500.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,True,True,22.0,0 days 00:00:00,0.0,night,0.0,low,1
